"index,Date,Value,Sentiment,BTC_Closing,BTC_Volume,Sentiment_Group"
"822,2020-05-03,45.0,Fear,8897.46875,47101785174,Fear"
"823,2020-05-04,44.0,Fear,8912.654296875,45718796276,Fear"
"824,2020-05-05,40.0,Fear,9003.0703125,43148462663,Fear"
"825,2020-05-06,42.0,Fear,9268.76171875,49371886931,Fear"
"826,2020-05-07,49.0,Neutral,9951.5185546875,61112700562,Neutral"
"827,2020-05-08,55.0,Greed,9842.666015625,51780748042,Greed"
"828,2020-05-09,56.0,Greed,9593.896484375,46566121841,Greed"
"829,2020-05-10,48.0,Neutral,8756.4306640625,63325279337,Neutral"
"830,2020-05-11,40.0,Fear,8601.7958984375,57119858802,Fear"
"831,2020-05-12,39.0,Fear,8804.4775390625,42142717533,Fear"
"832,2020-05-13,41.0,Fear,9269.9873046875,45558144023,Fear"
"833,2020-05-14,40.0,Fear,9733.7216796875,56426907637,Fear"
"834,2020-05-15,44.0,Fear,9328.197265625,48158802327,Fear"
"835,2020-05-16,41.0,Fear,9377.013671875,36164766408,Fear"
"836,2020-05-17,40.0,Fear,9670.7392578125,40084250663,Fear"
"837,2020-05-18,50.0,Neutral,9726.5751953125,41827139896,Neutral"
"838,2020-05-19,50.0,Neutral,9729.0380859375,39254288955,Neutral"
"839,2020-05-20,52.0,Neutral,9522.9814453125,36546239703,Neutral"
"840,2020-05-21,49.0,Neutral,9081.76171875,39326160532,Neutral"
"841,2020-05-22,42.0,Fear,9182.5771484375,29810773699,Fear"
"842,2020-05-23,40.0,Fear,9209.287109375,27727866812,Fear"
"843,2020-05-24,43.0,Fear,8790.3681640625,32518803300,Fear"
"844,2020-05-25,41.0,Fear,8906.9345703125,31288157264,Fear"
"845,2020-05-26,39.0,Fear,8835.052734375,29584186947,Fear"
"846,2020-05-27,39.0,Fear,9181.017578125,32740536902,Fear"
"847,2020-05-28,41.0,Fear,9525.7509765625,34367073114,Fear"
"848,2020-05-29,48.0,Neutral,9439.1240234375,32896642044,Neutral"
"849,2020-05-30,48.0,Neutral,9700.4140625,32722975141,Neutral"
"850,2020-05-31,51.0,Neutral,9461.05859375,27773290299,Neutral"
"851,2020-06-01,50.0,Neutral,10167.2685546875,35198901068,Neutral"
"852,2020-06-02,56.0,Greed,9529.8037109375,39137252109,Greed"
"853,2020-06-03,48.0,Neutral,9656.7177734375,25007459262,Neutral"
"854,2020-06-04,54.0,Neutral,9800.63671875,25921805072,Neutral"
"855,2020-06-05,53.0,Neutral,9665.533203125,23509628646,Neutral"
"856,2020-06-06,54.0,Neutral,9653.6796875,20438419222,Neutral"
"857,2020-06-07,54.0,Neutral,9758.8525390625,25015250846,Neutral"
"858,2020-06-08,53.0,Neutral,9771.4892578125,21486346312,Neutral"
"859,2020-06-09,52.0,Neutral,9795.7001953125,23717842783,Neutral"
"860,2020-06-10,54.0,Neutral,9870.0947265625,25706567601,Neutral"
"861,2020-06-11,52.0,Neutral,9321.78125,30247143440,Neutral"
"862,2020-06-12,38.0,Fear,9480.84375,22610564515,Fear"
"863,2020-06-13,38.0,Fear,9475.27734375,17564322315,Fear"
"864,2020-06-14,40.0,Fear,9386.7880859375,18991732746,Fear"
"865,2020-06-15,37.0,Fear,9450.7021484375,26699704768,Fear"
"866,2020-06-16,39.0,Fear,9538.0244140625,21565537209,Fear"
"867,2020-06-17,38.0,Fear,9480.2548828125,20177709879,Fear"
"868,2020-06-18,40.0,Fear,9411.8408203125,17770083003,Fear"
"869,2020-06-19,39.0,Fear,9288.0185546875,19632223107,Fear"
"870,2020-06-20,38.0,Fear,9332.3408203125,17130541557,Fear"
"871,2020-06-21,37.0,Fear,9303.6298828125,15324301169,Fear"
"872,2020-06-22,38.0,Fear,9648.7177734375,21104009514,Fear"
"873,2020-06-23,41.0,Fear,9629.658203125,17006433272,Fear"
"874,2020-06-24,50.0,Neutral,9313.6103515625,18961716076,Neutral"
"875,2020-06-25,43.0,Fear,9264.8134765625,18616048626,Fear"
"876,2020-06-26,40.0,Fear,9162.91796875,18341465837,Fear"
"877,2020-06-27,43.0,Fear,9045.390625,17273093144,Fear"
"878,2020-06-28,40.0,Fear,9143.58203125,14560870760,Fear"
"879,2020-06-29,41.0,Fear,9190.8544921875,16460547078,Fear"
"880,2020-06-30,44.0,Fear,9137.9931640625,15735797744,Fear"
"881,2020-07-01,42.0,Fear,9228.3251953125,15971550355,Fear"
"882,2020-07-02,42.0,Fear,9123.41015625,16338916796,Fear"
"883,2020-07-03,41.0,Fear,9087.3037109375,13078970999,Fear"
"884,2020-07-04,40.0,Fear,9132.48828125,12290528515,Fear"
"885,2020-07-05,38.0,Fear,9073.9423828125,12903406143,Fear"
"886,2020-07-06,40.0,Fear,9375.474609375,17889263252,Fear"
"887,2020-07-07,43.0,Fear,9252.27734375,13839652595,Fear"
"888,2020-07-08,44.0,Fear,9428.3330078125,19702359883,Fear"
"889,2020-07-09,44.0,Fear,9277.9677734375,18000702524,Fear"
"890,2020-07-10,41.0,Fear,9278.8076171875,16860035605,Fear"
"891,2020-07-11,44.0,Fear,9240.3466796875,13249910444,Fear"
"892,2020-07-12,41.0,Fear,9276.5,14452361907,Fear"
"893,2020-07-13,43.0,Fear,9243.6142578125,17519821266,Fear"
"894,2020-07-14,43.0,Fear,9243.2138671875,18085038362,Fear"
"895,2020-07-15,44.0,Fear,9192.8369140625,15844731575,Fear"
"896,2020-07-16,43.0,Fear,9132.2275390625,15713967523,Fear"
"897,2020-07-17,41.0,Fear,9151.392578125,13944570749,Fear"
"898,2020-07-18,44.0,Fear,9159.0400390625,12252601475,Fear"
"899,2020-07-19,41.0,Fear,9185.8173828125,12939002784,Fear"
"900,2020-07-20,44.0,Fear,9164.2314453125,13755604146,Fear"
"901,2020-07-21,44.0,Fear,9374.8876953125,18069581956,Fear"
"902,2020-07-22,50.0,Neutral,9525.36328125,16532254884,Neutral"
"903,2020-07-23,55.0,Greed,9581.072265625,18146399002,Greed"
"904,2020-07-24,53.0,Neutral,9536.892578125,16552768325,Neutral"
"905,2020-07-25,55.0,Greed,9677.11328125,16610070933,Greed"
"906,2020-07-26,55.0,Greed,9905.1669921875,20507998997,Greed"
"907,2020-07-27,58.0,Greed,10990.873046875,35359749590,Greed"
"908,2020-07-28,76.0,Extreme Greed,10912.8232421875,28766551142,Greed"
"909,2020-07-29,71.0,Greed,11100.4677734375,24617249715,Greed"
"910,2020-07-30,76.0,Extreme Greed,11111.2138671875,22857247901,Greed"
"911,2020-07-31,75.0,Greed,11323.466796875,23160469766,Greed"
"912,2020-08-01,75.0,Greed,11759.5927734375,26075670303,Greed"
"913,2020-08-02,80.0,Extreme Greed,11053.6142578125,27410067336,Greed"
"914,2020-08-03,75.0,Greed,11246.3486328125,20271713443,Greed"
"915,2020-08-04,72.0,Greed,11205.892578125,21250197042,Greed"
"916,2020-08-05,75.0,Greed,11747.0224609375,24411254471,Greed"
"917,2020-08-06,79.0,Extreme Greed,11779.7734375,23400740340,Greed"
"918,2020-08-07,77.0,Extreme Greed,11601.47265625,23132312867,Greed"
"919,2020-08-08,77.0,Extreme Greed,11754.0458984375,17572057837,Greed"
"920,2020-08-09,79.0,Extreme Greed,11675.7392578125,17489608833,Greed"
"921,2020-08-10,78.0,Extreme Greed,11878.111328125,26114112569,Greed"
"922,2020-08-11,84.0,Extreme Greed,11410.525390625,27039782640,Greed"
"923,2020-08-12,75.0,Greed,11584.9345703125,25064548486,Greed"
"924,2020-08-13,75.0,Greed,11784.1376953125,27522199497,Greed"
"925,2020-08-14,78.0,Extreme Greed,11768.87109375,24237958589,Greed"
"926,2020-08-15,79.0,Extreme Greed,11865.6982421875,23354924400,Greed"
"927,2020-08-16,82.0,Extreme Greed,11892.8037109375,20583375490,Greed"
"928,2020-08-17,83.0,Extreme Greed,12254.40234375,28227687027,Greed"
"929,2020-08-18,82.0,Extreme Greed,11991.2333984375,26043227672,Greed"
"930,2020-08-19,80.0,Extreme Greed,11758.283203125,24502851117,Greed"
"931,2020-08-20,75.0,Greed,11878.3720703125,20175242945,Greed"
"932,2020-08-21,81.0,Extreme Greed,11592.4892578125,23762425999,Greed"
"933,2020-08-22,78.0,Extreme Greed,11681.8251953125,20224191306,Greed"
"934,2020-08-23,76.0,Extreme Greed,11664.84765625,18482062658,Greed"
"935,2020-08-24,78.0,Extreme Greed,11774.595703125,20681511755,Greed"
"936,2020-08-25,75.0,Greed,11366.134765625,26301509932,Greed"
"937,2020-08-26,76.0,Extreme Greed,11488.36328125,22466660958,Greed"
"938,2020-08-27,75.0,Greed,11323.3974609375,23240415076,Greed"
"939,2020-08-28,74.0,Greed,11542.5,19807127588,Greed"
"940,2020-08-29,79.0,Extreme Greed,11506.865234375,17485597759,Greed"
"941,2020-08-30,75.0,Greed,11711.505859375,19760127945,Greed"
"942,2020-08-31,75.0,Greed,11680.8203125,22285928250,Greed"
"943,2020-09-01,75.0,Greed,11970.478515625,27311555343,Greed"
"944,2020-09-02,83.0,Extreme Greed,11414.0341796875,28037405299,Greed"
"945,2020-09-03,79.0,Extreme Greed,10245.296875,31927261555,Greed"
"946,2020-09-04,40.0,Fear,10511.8134765625,29965130374,Fear"
"947,2020-09-05,41.0,Fear,10169.5673828125,44916565292,Fear"
"948,2020-09-06,41.0,Fear,10280.3515625,37071460174,Fear"
"949,2020-09-07,41.0,Fear,10369.5634765625,33703098409,Fear"
"950,2020-09-08,41.0,Fear,10131.5166015625,33430927462,Fear"
"951,2020-09-09,38.0,Fear,10242.34765625,24128292755,Fear"
"952,2020-09-10,38.0,Fear,10363.138671875,54406443211,Fear"
"953,2020-09-11,41.0,Fear,10400.9150390625,45201121775,Fear"
"954,2020-09-12,41.0,Fear,10442.1708984375,36750077324,Fear"
"955,2020-09-13,38.0,Fear,10323.755859375,36506852789,Fear"
"956,2020-09-14,39.0,Fear,10680.837890625,35453581940,Fear"
"957,2020-09-15,47.0,Neutral,10796.951171875,32509451925,Neutral"
"958,2020-09-16,43.0,Fear,10974.9052734375,30769986455,Fear"
"959,2020-09-17,48.0,Neutral,10948.990234375,38151810523,Neutral"
"960,2020-09-18,49.0,Neutral,10944.5859375,26341903912,Neutral"
"961,2020-09-19,48.0,Neutral,11094.3466796875,22764204008,Neutral"
"962,2020-09-20,52.0,Neutral,10938.271484375,24699523788,Neutral"
"963,2020-09-21,48.0,Neutral,10462.259765625,28884999244,Neutral"
"964,2020-09-22,39.0,Fear,10538.4599609375,23621787804,Fear"
"965,2020-09-23,43.0,Fear,10246.1865234375,23788661867,Fear"
"966,2020-09-24,39.0,Fear,10760.06640625,47144380902,Fear"
"967,2020-09-25,46.0,Fear,10692.716796875,39348590957,Fear"
"968,2020-09-26,45.0,Fear,10750.7236328125,46852525493,Fear"
"969,2020-09-27,47.0,Neutral,10775.26953125,53745972818,Neutral"
"970,2020-09-28,43.0,Fear,10709.65234375,47762394731,Fear"
"971,2020-09-29,45.0,Fear,10844.640625,46582396602,Fear"
"972,2020-09-30,49.0,Neutral,10784.4912109375,44171073700,Neutral"
"973,2020-10-01,45.0,Fear,10619.4521484375,40023134100,Fear"
"974,2020-10-02,41.0,Fear,10575.974609375,48661453918,Fear"
"975,2020-10-03,40.0,Fear,10549.3291015625,44660271563,Fear"
"976,2020-10-04,42.0,Fear,10669.5830078125,71251776995,Fear"
"977,2020-10-05,42.0,Fear,10793.33984375,47537578009,Fear"
"978,2020-10-06,47.0,Neutral,10604.40625,42623695307,Neutral"
"979,2020-10-07,43.0,Fear,10668.96875,37799458436,Fear"
"980,2020-10-08,46.0,Fear,10915.685546875,63314794397,Fear"
"981,2020-10-09,48.0,Neutral,11064.4580078125,22799117613,Neutral"
"982,2020-10-10,53.0,Neutral,11296.361328125,22877978588,Neutral"
"983,2020-10-11,55.0,Greed,11384.181640625,19968627060,Greed"
"984,2020-10-12,52.0,Neutral,11555.36328125,26163972642,Neutral"
"985,2020-10-13,56.0,Greed,11425.8994140625,24241420251,Greed"
